file_name,number,title,date,author,publisher
bpt6k9666465h	5224	La fille de l'air : féerie en trois actes, mêlée de chants et de danses : prologue / par MM. Cogniard frères et Raymond...	1837	Cogniard frères. Auteur du texte ¤ Raymond, Provost. Auteur du texte	[Marchant] (Paris)
bpt6k857139h	5225	Caton d'Utique, tragédie en 3 actes et en vers, par Fr.-Just-Marie Raynouard	1793	Raynouard, François-Just-Marie (1761-1836). Auteur du texte	impr. de Didot jeune (Paris)
bpt6k64545290	5226	Les Templiers tragédie, par M. Raynouard , représentée pour la première fois sur le Théâtre Français par les comédiens ordinaires de l'Empereur, le 24 floréal an XIII (14 mai 1805) , précédée d'Un précis historique sur les Templiers	1805	Raynouard, François-Just-Marie (1761-1836). Auteur du texte	Giguet et Michaud (Paris)
bpt6k65697112	5227	Les Templiers tragédie, par M. Raynouard , représentée pour la première fois sur le Théâtre Français par les comédiens ordinaires de l'Empereur, le 24 floréal an XIII (14 mai 1805) , précédée d'Un précis historique sur les Templiers	1805	Raynouard, François-Just-Marie (1761-1836). Auteur du texte	Giguet et Michaud (Paris)
bpt6k65012702	5228	Les Templiers tragédie, par M. Raynouard , représentée pour la première fois sur le Théâtre Français par les comédiens ordinaires de l'Empereur, le 24 floréal an XIII (14 mai 1805) , précédée d'Un précis historique sur les Templiers	1805	Raynouard, François-Just-Marie (1761-1836). Auteur du texte	Giguet et Michaud (Paris)
bpt6k58102175	5229	Les Templiers, tragédie en 5 actes, par M. Raynouard,... Nouvelle édition suivie des "Monuments historiques relatifs à la condamnation des chevaliers du Temple et à l'abolition de leur ordre"	1823	Raynouard, François-Just-Marie (1761-1836). Auteur du texte	J.-N. Barba (Paris)
bpt6k8701367t	5230	La Bourgeoise, ou la Promenade de S. Cloud , tragi-comédie, par le Sr de Rayssiguier	1633	Rayssiguier, De (16..?-1660). Auteur du texte	P. Billaine (Paris)
bpt6k73905b	5231	Palinice, Circeine et Florice , tragi-comédie tirée de l'Astrée de Mre Honoré d'Urfé, par le sieur de R	1634	Rayssiguier, De (16..?-1660). Auteur du texte	A. de Sommaville (Paris)
bpt6k1513094n	5232	Les Thuilleries trage-comedie	1636		A Paris, chez Anthoine de Sommaville, au Palais dans la Petite Salle, à l'Escu de France. M. DC. XXXVI. Avec privilege du Roy
bpt6k55684229	5233	Des Réformistes et de leurs projets, ou Coup d'oeil philosophique sur la comédie de quarante ans, par J.-M.-M. Rédarès,...	1834	Rédarès, Jean Marie Melchior (1786-ca1860). Auteur du texte	l'auteur (Paris)
bpt6k6121132m	5234	Avis aux pères, ou la Fille corrigée, vaudeville en 1 acte par MM. Maxime de Redon et Defrénoy... [Paris, Théâtre des Jeunes artistes, 26 mai 1806.]	1806	Redon, Maxime de. Auteur du texte ¤ Defrenoy (17..-18.. , auteur dramatique). Auteur du texte	Maldan (Paris)
bpt6k76110f	5235	Grimou, ou Le portrait à finir , vaudeville anecdotique en 1 acte, par MM. Maxime de R*** et Pasquier...	1805	Redon, Maxime de. Auteur du texte ¤ Pasquier, Étienne-Denis (1767-1862). Auteur du texte	Hénée (Paris)
bpt6k6116976t	5236	Attendez-moi sous l'orme : comédie en 1 acte, représentée pour la première fois à Paris en 1694 , La Coquette, ou L'Académie des dames : comédie en 3 actes, représentée pour la première fois à Paris en 1691 (Nouvelle édition) / Regnard	1878	Regnard, Jean-François (1655-1709). Auteur du texte	chez tous les libraires (Paris)
bpt6k1067234g	5237	La Critique du légataire , comédie	1708	Regnard, Jean-François (1655-1709). Auteur du texte	P. Ribou (Paris)
bpt6k5628494x	5238	Démocrite , comédie	1700	Regnard, Jean-François (1655-1709). Auteur du texte	P. Ribou (Paris)
bpt6k5832090s	5239	La Foire Saint-Germain : représentée pour la première fois à Paris en 1500 , La suite de la Foire : comédie en 1 acte, représentée pour la première fois à Paris en 1500 (Nouvelle édition) / Regnard	1878	Regnard, Jean-François (1655-1709). Auteur du texte	chez tous les libraires (Paris)
bpt6k5540501f	5240	Les folies amoureuses : comédie en 3 actes, précédée d'un prologue, représentée pour la première fois à Paris en 1704 , suivie du Mariage de la folie : divertissement , Les souhaits (Nouvelle édition) / Regnard	1878	Regnard, Jean-François (1655-1709). Auteur du texte	chez tous les libraires (Paris)
bpt6k56207079	5241	Le légataire universel . Comédie représentée en 1708	1731	Regnard, Jean-François (1655-1709). Auteur du texte	Vve P. Ribou (Paris)
bpt6k135034t	5242	Le Légataire universel, comédie en 5 actes et en vers, de Regnard... [Paris, les Comédiens ordinaires du Roi, 9 janvier 1708.] Nouvelle édition...	1820	Regnard, Jean-François (1655-1709). Auteur du texte	J.-N. Barba (Paris)
bpt6k5540254j	5243	Le légataire universel : comédie en 5 actes représentée pour la première fois à Paris en 1708 , La critique du légataire (Nouvelle édition) / Regnard	1878	Regnard, Jean-François (1655-1709). Auteur du texte	chez tous les libraires (Paris)
bpt6k5543929t	5244	Les Ménechmes : comédie en 5 actes, représentée pour la première fois à Paris en 1705 , Le marchand ridicule (Nouvelle édition) / Regnard	1878	Regnard, Jean-François (1655-1709). Auteur du texte	chez tous les libraires (Paris)
bpt6k5544472d	5245	Le retour imprévu : comédie en 1 acte, représentée pour la première fois à Paris en 1700 , Le bal, ou Le bourgeois de Falaise : comédie en 1 acte (1700) , La sérénade : comédie en 1 acte (1694) (Nouvelle édition) / Regnard	1878	Regnard, Jean-François (1655-1709). Auteur du texte	chez tous les libraires (Paris)
bpt6k4222962n	5246	La Sérénade , comédie	1695	Regnard, Jean-François (1655-1709). Auteur du texte	T. Guillain (Paris)
bpt6k6471404f	5247	Les vendanges, ou Le bailly d'Asnières : comédie en un acte, en vers / de Regnard , publiée complète pour la première fois par Louis Lacour	1855	Regnard, Jean-François (1655-1709). Auteur du texte	E. Dentu (Paris) ¤ A. Aubry (Paris)
bpt6k1513605q	5248	Blanche de Bourbon, reyne d'Espagne , tragi-comédie de M. Regnault	1642	Regnault, Charles (16..-16.. , auteur dramatique). Auteur du texte	T. Quinet (Paris)
bpt6k118771k	5249	Marie Stuard, reyne d'Écosse , tragédie de M. Regnault	1639	Regnault, Charles (16..-16.. , auteur dramatique). Auteur du texte	T. Quinet (Paris)
bd6t5369758f	5250	Les folies de Valentine Paris : comédie en un acte / Daniel Darc	1880	Darc, Daniel (1840-1887). Auteur du texte	G. Charpentier (Paris)
bpt6k8591782	5251	Les Rieuses, comédie en 1 acte, en prose. [Paris, Vaudeville, 27 septembre 1878.] / Daniel Darc	1886	Darc, Daniel (1840-1887). Auteur du texte	P. Ollendorff (Paris)
bpt6k57455714	5252	La comédie des enfants sages / par Louis Leriche,... , dessins de Ferdinandus	1882	Leriche, Louis (1841-1915). Auteur du texte	Vve H. Casterman (Paris)
bpt6k9764298t	5253	Shoking ! : comédie tintamarresque en un acte / par Louis Leriche	1894	Leriche, Louis (1841-1915). Auteur du texte	(Paris)
bpt6k6369935p	5254	Dans un bouton d'habit : vaudeville en un acte / par M. Frédéric de Reiffenberg fils...	1859	Reiffenberg, Frédéric Guillaume Émeric Cuno Marsilius de (1830-1895). Auteur du texte	Barbré (Paris)
bpt6k148918h	5255	Les Faux Dieux, comédie en 3 actes et en vers, par G. Reignier	1873	Reignier, Gabriel (Dr). Auteur du texte	impr. de J. Martel aîné (Montpellier)
bpt6k850042z	5256	Les faux dieux : comédie en trois actes et en vers (2e mille) / Gabriel Reignier , lettre-préface d'Édouard Drumont	1892	Reignier, Gabriel (Dr). Auteur du texte	A.-L. Charles (Paris)
bpt6k6208400j	5257	Aide-toi, le ciel t'aidera : vaudeville en un acte / de M. Honoré...	1855	Honoré (1793-1858). Auteur du texte	Mifliez (Paris)
bpt6k6225556w	5258	L'assassin par humanité, ou Le drame à l'envers : innovation tragi-bouffone / par M. Honoré...	1841	Honoré (1793-1858). Auteur du texte	impr. de Vve Dondey-Dupré (Paris)
bpt6k15019817	5259	La Fille de l'air dans son ménage, vaudeville-féerie en 1 acte, par MM. Honoré et Michel Delaporte... [Paris, Folies-dramatiques, 21 décembre 1837.]	1838	Honoré (1793-1858). Auteur du texte ¤ Delaporte, Michel (1806-1872). Auteur du texte	Marchant (Paris)
bd6t53747945	5260	La Fille de l'air dans son ménage, vaudeville-féerie en 1 acte, par MM. Honoré et Michel Delaporte... [Paris, Folies-dramatiques, 21 décembre 1837.]. Tome 22	1838	Honoré (1793-1858). Auteur du texte ¤ Delaporte, Michel (1806-1872). Auteur du texte	Marchant (Paris)
bpt6k5533689s	5261	Comédies : le plaisir de rompre, le pain de ménage, Poil de carotte, Monsieur Vernet / Jules Renard	1904	Renard, Jules (1864-1910). Auteur du texte	P. Ollendorff (Paris)
bpt6k5469153w	5262	Poil de Carotte : comédie en 1 acte (2e édition) / Jules Renard	1900	Renard, Jules (1864-1910). Auteur du texte	Société d'éditions littéraires et artistiques (Paris)
bpt6k875990k	5263	Le chevalier Tric-Trac : pièce mêlée de chant, en 1 acte / L. Dourel-Roydel et E. René	1900	Dourel-Roydel, Louis (18..-1928). Auteur du texte ¤ René, E. Auteur du texte	(Paris)
bpt6k63699348	5264	Dans une île déserte : folie-vaudeville en un acte / par MM. Éd. Montagne et Alf. Reneaume...	1857	Montagne, Édouard (1830-1899). Auteur du texte ¤ Reneaume, Alfred. Auteur du texte	Charlieu (Paris)
bpt6k6105311t	5265	Avant et après, ou Une page de la vie bourgeoise, comédie en 3 actes et en prose, par MM. Édouard Bureau et Paul Renneville	1871	Renneville, Paul. Auteur du texte ¤ Bureau, Édouard. Auteur du texte	V. Bunel (Paris)
bpt6k108348q	5266	Térée et Philomèle : tragédie en cinq actes / par M. Renou,...	1773	Renou, Antoine (1731-1806). Auteur du texte	chez Delalain (A Amsterdam)
bpt6k9304842	5267	Rousseau chez Mme Dupin : comédie en un acte et en vers / par Georges Renouard	1868	Renouard, Georges Auguste (1845-19..). Auteur du texte	E. Lemarié (Saint-Jean-d'Angély)
bpt6k5578815t	5268	Des chemins de fer considérés comme moyen de défense du territoire français : orné d'une carte de France, explicative du projet / par le Mis de Sainte-Croix (Félix-Renouard),...	1837	Renouard de Sainte-Croix, Félix (1773-1840). Auteur du texte	impr. de Guiraudet et C. Jouaust (Paris)
bpt6k109221b	5269	Peintres et bourgeois : comédie en trois actes et en vers / par MM. Henry Monnier et Jules Renoult	1856	Monnier, Henry (1799-1877). Auteur du texte ¤ Renoult, Jules. Auteur du texte	Librairie nouvelle (Paris)
bpt6k6544743x	5270	Traité de mécanique générale. Des moteurs animés. De l'eau et du vent comme moteurs. Des machines hydrauliques et élévatoires. Des machines à vapeur, à air chaud et à gaz / par H. Résal,...	1873-1889	Résal, Amé-Henri (1828-1896). Auteur du texte	Gauthier-Villars (Paris)
bpt6k9785660m	5271	L'Opéra de province , nouvelle parodie d'Armide, en deux actes, en vers, melés de vaudevilles, représentée pour la premiere fois, à Paris, le mercredi 17 décembre 1777, & à Versailles... le vendredi suivant, par les Comédiens italiens ordinaires du Roi	1777	Barré, Pierre-Yves (1749-1832). Auteur du texte ¤ Desprès, Jean-Baptiste-Denis (1752-1832). Auteur du texte ¤ Piis, Augustin de (1755-1832). Auteur du texte ¤ Resnier, Louis-Pierre-Pantaléon (1759-1807). Auteur du texte	A Paris, chez Vente. 1777
bpt6k1513461n	5272	La femme dans les trois états de fille, d'épouse et de mère . Histoire morale, comique & véritable. Première [-Troisième] partie...	1773	Rétif de La Bretonne, Nicolas-Edme (1734-1806). Auteur du texte	A Londres, et à Paris, chès De-Hansy, libr. rue Saint-Jacques. M.DCC.LXXIII.
bpt6k98191309	5273	Le Jugement de Paris , comédie en un acte et en prose, avec un divertissement	1773	Rétif de La Bretonne, Nicolas-Edme (1734-1806). Auteur du texte	les frères Cadelle (Londres)
bpt6k56958163	5274	Essai poétique (en forme d'oeuvre théâtrale) sur l'adoration des rois mages / par R., curé de Domart-sur-la-Luce	1869	Réveillon (curé de Domart sur la Luce). Auteur du texte	(Amiens)
bpt6k5550991h	5275	Récréations dramatiques, comédies en prose, discours, dialogues en vers et autres poésies, à l'usage des familles et des maisons d'éducation, par J.-F. Rével,...	1855	Rével, J.-F. (ancien maître de pension). Auteur du texte	J. Deslandes (La Rochelle)
bpt6k11833937	5276	Le Bouquet de Henri IV, comédie en 1 acte, mêlée de couplets, par M. Revel, Représentée, pour la première fois, à Paris, sur le Théâtre des variétés, le 24 août 1818.	1818	Revel, V. Adolphe (17..-18.. , vaudevilliste). Auteur du texte	A Paris chez Mme Huet-Masson, libraire, rue de Rohan, n°21, au coin de celle deRivoli
bd6t5374834d	5277	Léonce, ou Propos de jeune homme, comédie-vaudeville en 3 actes, par MM. Bayard... et Victor Doucet... [Paris, Variétés, 4 août 1838.]. Tome 22	1838	Revel, Max. Auteur du texte ¤ Bayard, Jean-François-Alfred (1796-1853). Auteur du texte	Marchant (Paris)
bpt6k5772231g	5278	Christine, reine de Suède , tragédie en trois actes, par L. B. D. R. S. C.	1816	Révéroni Saint-Cyr, Jacques-Antoine de (1767-1829). Auteur du texte	impr. de Hocquet (Paris)
bpt6k5532876j	5279	Oeuvres dramatiques de Charles Rey, de l'Académie royale du Gard	1847	Rey, Charles-Louis (180.?-18..). Auteur du texte	imprimerie de C. Durand-Belle (Nîmes) ¤ A. Allouard (Paris)
bpt6k5532919v	5280	Myrrha : tragédie en cinq actes, avec des choeurs, imitée d'Alfieri , suivie de Mi-rat : parodie en 4 actes / par Charles Rey,...	1855	Rey, Charles-Louis (180.?-18..). Auteur du texte	Ledoyen (Paris)
bpt6k10914648	5281	La Néomanie, ou la Manie des projets, comédie en 5 actes et en vers, par Charles Rey,...	1848	Rey, Charles-Louis (180.?-18..). Auteur du texte	impr. de C. Durand-Belle (Nîmes)
bpt6k6113283m	5282	Astianax, tragédie en 5 actes et discours préliminaire	1811	Rey, François. Auteur du texte	Michaud frères (Paris)
bpt6k6266277f	5283	L'école de la société, ou La révolution française de la fin du dix-huitième siècle , tragédie-comédie historique, en prose, en 5 actes, par V. F. S. Rey	1795	Rey, V. F. S. (1762?-18..). Auteur du texte	l'auteur (Paris)
bd6t54202221r	5284	Fanni, comédie en prose et en 3 actes, tirée des oeuvres de M. d'Arnaud, et mise au théâtre par M. Reydy de Lagrange,...	1772	Reydy de Lagrange. Auteur du texte	M. Racle (Bordeaux)
bpt6k62130620	5285	Éclaircissemens historiques sur mes négociations relatives aux affaires de Portugal : depuis la mort du roi don Jean VI, jusqu'à mon arrivée en France comme ministre près de cette cour / par M. le Mis de Rezende,...	1832	Rezende, Antonio Telles da Silva Caminha y Menezes de (1790-1875). Auteur du texte	impr. de Éverat (Paris)
bd6t5773193g	5286	Le Million de Muguette, comédie en 1 acte... [Paris, Bobino Music Hall.] / Dermont et Émile Rhein	1914	Rhein, Émile (18..-1929). Auteur du texte ¤ Dermont. Auteur du texte	C. Joubert (Paris)
bd6t5773664c	5287	Le Renouveau, comédie en 1 acte, en vers. [Paris, Odéon, 21 décembre 1888.] / Joseph Gayda et Adolphe Ribaux	1889	Gayda, Joseph. Auteur du texte ¤ Ribaux, Adolphe (1864-1915). Auteur du texte	A. Lemerre (Paris)
bpt6k5844162q	5288	L'Amour et l'ambition, comédie en 5 actes et en vers, par M. F.-L. Riboutté,... [Paris, Français, 22 novembre 1822.]	1822	Riboutté, François-Louis (1770-1834). Auteur du texte	Ponthieu (Paris)
bpt6k6105408p	5289	L'Assemblée de famille, comédie en 5 actes et en vers, par M. F. Riboutté	1838	Riboutté, François-Louis (1770-1834). Auteur du texte	J.-N. Barba (Paris)
bpt6k74950d	5290	Le serpent du paradis, ou Les deux Breughel de Flandre : comédie en 3 actes et en vers / par Anselme Ricard	1852	Ricard, Anselme (1824-....). Auteur du texte	impr. de Cochard-H. (Rocroi)
bpt6k5440487c	5291	Ode prononcée par le Sr Riccoboni, à l'ouverture du Théâtre de la Comédie italienne, le 13 avril 1733, par Monsieur Riccoboni	1733	Riccoboni, Antoine-François (1707-1772). Auteur du texte ¤ Riccoboni, Luigi (1676-1753). Auteur du texte	P. Prault (Paris)
bpt6k5626539f	5292	Les avocats du mariage : comédie en un acte, représentée pour la première fois, à Bruxelles, le 28 mars 1856 (3e édition) / George Richard	1867	Richard, Georges (1837-1892?). Auteur du texte	impr. de A. Lavertujon (Bordeaux)
bd6t5751353p	5293	Mirano, ou Les sauvages , histoire américaine, traduite de l'anglais de Richardson, par Théodore-Pierre Bertin...	1797	Richardson, William (professor of humanity in the University of Glasgow). Auteur du texte	Pigoreau (Paris)
bpt6k5801206d	5294	Les deux Figaro , comédie en cinq actes, en prose. Par le citoyen Martelly...	1795	Richaud-Martelly, Honoré-Antoine (1751-1817). Auteur du texte	Théâtre de la République (Paris)
bpt6k5458862p	5295	Les Passions esgarées, ou le Roman du temps, tragi-comédie, par le Sr de Richemont-Banchereau,...	1632	Richemont-Banchereau, De (avocat au Parlement). Auteur du texte	(Paris)
bpt6k54890z	5296	Théâtre chimérique : vingt-sept actes de pantomime, à-propos, sotie, proverbe, pastorale, comédie, intermède, dialogue, drame, parade, ballet, mimodrame, moralité, féerie, mystère, don juanerie, saynète, fausterie, séance académique, farce, conférence-mime, en prose et en vers / Jean Richepin	1896	Richepin, Jean (1849-1926). Auteur du texte	Bibliothèque-Charpentier, Eugène Fasquelle, éditeur (Paris)
bpt6k5463189n	5297	Coriolan, tragédie, par M. Richer	1748	Richer, Henri (1685-1748). Auteur du texte	Barrois (Paris)
bpt6k5781451w	5298	Ajax furieux, tragédie en 3 actes et en vers, par M. Richerolle d'Avallon	1818	Richerolle d'Avallon. Auteur du texte	les marchands de nouveautés (Paris)
bpt6k6105304p	5299	Astyanax, tragédie en 5 actes et en vers, par M. Richerolle... [Paris, Théâtre-Français, 20 mars 1789.]	1818	Richerolle d'Avallon. Auteur du texte	chez les marchands de nouveautés (Paris)
bpt6k6128362m	5300	Le Banqueroutier du jour, comédie en 3 actes et en prose, précédée d'une 2de édition des Réflexions sur l'art théâtral... et d'une notice historique sur un comité de lecture... par Alexandre Ricord fils,...	1812	Ricord, Alexandre (1770-1829). Auteur du texte	l'auteur (Paris)
bpt6k316400q	5301	Chramne, tragédie en 5 actes, par Arnould Ricquer	1852	Ricquer, Arnould. Auteur du texte	Michel Lévy frères (Paris)
bpt6k935995q	5302	Pierrot baron, comédie en vers (un acte) / Léon Riffard	1892	Riffard, Léon (18..-19..). Auteur du texte	impr. de A. Masson (Meulan)
bpt6k935994b	5303	Pierrot herboriste, ou les Berlingots enchantés, comédie-féerie en vers (deux actes) / Léon Riffard	1892	Riffard, Léon (18..-19..). Auteur du texte	impr. de A. Masson (Meulan)
bpt6k58333066	5304	De Jodelle à Molière : tragédie, comédie, tragi-comédie / Eugène Rigal	1911	Rigal, Eugène (1856-1920). Auteur du texte	Hachette (Paris)
bpt6k6569765m	5305	L'amie et l'amant, ou La confiance du mari : comédie-vaudeville en un acte / de MM. Hip. Rimbaut et Ch. Potier	1840	Rimbaut, Hippolyte (1818-1888 , dramaturge). Auteur du texte ¤ Potier, Charles (1804?-1870). Auteur du texte	L.-A. Gallet (Paris)
bpt6k6208444q	5306	Angélina : drame en trois actes, mêlé de chants / par M. Hippolyte Rimbaut...	1835	Rimbaut, Hippolyte (1818-1888 , dramaturge). Auteur du texte	Barba (Paris) ¤ Bezou (Paris) ¤ Quoy (Paris)
bpt6k6123688b	5307	L'Avocat des dames, comédie-vaudeville en 1 acte, de MM. Hip. Rimbaut et Raimond Deslandes. [Paris, Palais-Royal, 18 juin 1864.]	1864	Rimbaut, Hippolyte (1818-1888 , dramaturge). Auteur du texte ¤ Deslandes, Raymond (1825-1890). Auteur du texte	E. Dentu (Paris)
bpt6k5543099c	5308	La Giroflée, suivie des Saisons et de M. Tonne-de-bière, trois petites pièces comiques, par Th. Rimbaut,...	1862	Rimbaut, Théophile (1824-1867). Auteur du texte	P. Lethielleux (Paris)
bpt6k8413541	5309	Le Méchant espiègle, épisode du retour de Crimée, comédie en 3 actes, par Th. Rimbaut,...	1858	Rimbaut, Théophile (1824-1867). Auteur du texte	P. Lethielleux (Paris)
bpt6k4229936b	5310	Les asiles agricoles de la Suisse, comme moyen d'éducation pour les enfants pauvres, remède contre l'envahissement du paupérisme, système de colonisation pour l'Algérie : d'après l'ouvrage allemand de Joh. Conrad Zellweger / par Mathieu Risler,...	1846	Risler, Mathieu. Auteur du texte	impr. de P. Baret (Mulhouse)
bpt6k3194207	5311	Hypermnestre, tragédie, par M. de***	1716	Riupeirous, Théodore de (1664-1706). Auteur du texte	F. Ribou (Paris)
bpt6k8797902	5312	Monsieur Pâtemolle : comédie-bouffe en un acte / Lucien Rivaux	1902	Rivaux, Lucien. Auteur du texte	(Paris)
bpt6k377274r	5313	Dans les bosquets, comédie de salon en 2 actes, en vers... [Barbezieux, 8 avril 1899.]	1899	Rives, F.. Auteur du texte ¤ Bordes, Charles (1863-1909). Auteur du texte	E. Privat (Toulouse)
bpt6k1280592t	5314	La rapinière, ou L'intéressé , comédie, par M. de Barquebois. Avec les vers retranchés	1683	Robbe, Jacques (1643-1721). Auteur du texte	E. Lucas (Paris)
bpt6k5628387f	5315	L'Agenda, ou le Barbier maître de danse, folie-vaudeville en 1 acte, par M. L. Robert... [Paris, Ambigu-comique, 14 octobre 1823.]	1823	Robert, Louis (01). Auteur du texte	Sanson (Paris)
bpt6k9779794q	5316	Guide du magnanier, d'après un nouvel aperçu physiologique, sur la muscardine, considérée comme le typhus des magnaneries : manuel... / par L.-J.-M. Robert,...	1845	Robert, Louis-Joseph-Marie (1771-1850). Auteur du texte	Repos (Digne)
bpt6k6121199s	5317	Les Angoisses d'un mari sexagénaire, comédie en 1 acte, en vers, par F.-M. Robert-Dutertre,...	1866	Robert-Dutertre, François Marie (1815-1898). Auteur du texte	impr. de L. Moreau (Laval)
bpt6k108390d	5318	La czarine : drame en cinq actes et huit tableaux / par Jules Adenis et Octave Gastineau. L'automate, joueur d'échecs / par M. Robert-Houdin	1868	Adenis, Jules (1821-1900). Auteur du texte ¤ Robert-Houdin, Jean-Eugène (1805-1871). Auteur du texte ¤ Gastineau, Octave (1824-1878). Auteur du texte	Michel-Lévy frères (Paris)
bd6t5374772q	5319	Arthur, ou Seize ans après, drame-vaudeville en 2 actes, par MM. Dupeuty, Fontan et Davrigny, musique de M. Doche... [Paris, Vaudeville, 12 avril 1838.]	1838	Robillard D Avrigny, Gustave (dit Gustave et Davrigny). Auteur du texte ¤ Dupeuty, Charles (1798-1865). Auteur du texte ¤ Avrigny, Charles-Joseph Loeillard d' (1760-1823). Auteur du texte ¤ Fontan, Louis-Marie (1801-1839). Auteur du texte	Marchant ((Paris)
bpt6k19133848	5320	Les Dernières cartouches, drame en 5 actes et 10 tableaux. [Paris, Ambigu-comique, 14 janvier 1903.] / Jules Mary et Émile Rochard	1904	Rochard, Émile (1851-1918). Auteur du texte ¤ Mary, Jules (1851-1922). Auteur du texte	P.-V. Stock (Paris)
bpt6k9633521x	5321	L'homme qui se cherche : comédie-vaudeville en un acte / par MM. Decomberousse et Roche...	1846	Decomberousse, Alexis (1793-1862). Auteur du texte ¤ Roche, Eugène (1808-1870). Auteur du texte	Beck (Paris)
bpt6k5539969x	5322	De la Force comme moyen de gouvernement, par Hercule de Roche	1832	Roche, Hercule de. Auteur du texte	Charpentier (Paris)
bpt6k61192325	5323	L'Auberge de la Côte d'or, vaudeville en 1 acte, par M. Paul Roche,... couplets de M. Renaud,... musique de M. Kriesel,... [Paris, 5 mai 1858.]	1858	Roche, Paul (auteur dramatique). Auteur du texte ¤ Renaud (02). Auteur du texte	impr. de C. Jouaust (Paris)
bpt6k6121444v	5324	L'Aspirant de marine, opéra-comique en 2 actes, paroles de MM. Rochefort et Alexis de Comberousse, musique de M. Théodore Labare... [Paris, Opéra-comique, 15 juin 1833]	1834	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Decomberousse, Alexis (1793-1862). Auteur du texte	Marchant (Paris)
bpt6k6129604h	5325	L'Auberge du perroquet, ou la Barrière des martyrs, vaudeville en 1 acte... par MM. Théodore [Maillard] et Edmond [Rochefort]... [Paris, Jeux gymniques, 26 février 1812.]	1811	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Maillard, Théodore (17..-18..). Auteur du texte	Barba (Paris)
bpt6k6459175d	5326	La belle Tourneuse : vaudeville historique en trois actes / par MM. Bayard et Rochefort	1841	Bayard, Jean-François-Alfred (1796-1853). Auteur du texte ¤ Rochefort, Edmond (1790-1871). Auteur du texte	Henriot (Paris)
bd6t541992675	5327	La Folie Beaujon, ou l'Enfant du mystère, vaudeville en 1 acte, par MM. Dupeuty et Rochefort... [Paris, Vaudeville, 27 décembre 1837.]	1838	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Dupeuty, Charles (1798-1865). Auteur du texte	Marchant ((Paris)
bd6t54200196h	5328	Le For-L'Évêque, vaudeville anecdotique en 2 actes, de MM. Rochefort et Cogniard frères... [Paris, Vaudeville, 24 novembre 1834.]. Numéro 96,Tome 4	1834	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Cogniard frères. Auteur du texte	Marchant (Paris)
bpt6k5740857b	5329	La pêche de Vulcain, ou L'île des fleuves , à-propos mêlé de vaudevilles, à l'occasion du ballet de Mars et Vénus, par MM. Rochefort, Lassagne et ***	1826	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Lassagne, Espérance Hippolyte (1786?-1856). Auteur du texte ¤ Brisset, Mathurin-Joseph (1792-1856). Auteur du texte	A.-G. Brunet (Paris)
bpt6k30452050	5330	Scipion, ou Le beau-père : comédie-vaudeville en trois actes / par M. Rochefort...	1836	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Artois, Achille d' (1791-1868). Auteur du texte	Nobis (Paris)
bpt6k9808425f	5331	Les Singes, ou La parade dans le salon , vaudeville en un acte, par MM. Rochefort, Brisset et Lassagne	1825	Rochefort, Edmond (1790-1871). Auteur du texte ¤ Lassagne, Espérance Hippolyte (1786?-1856). Auteur du texte ¤ Brisset, Mathurin-Joseph (1792-1856). Auteur du texte	Duvernois (Paris)
bpt6k30464888	5332	Werther, ou Les égarements d'un coeur sensible : drame historique en un acte, mêlé de couplets / par MM. Georges Duval et Rochefort...	1838	Duval, Georges-Louis-Jacques (1772-1853). Auteur du texte ¤ Rochefort, Edmond (1790-1871). Auteur du texte	J.-N. Barba (Paris)
bpt6k71964c	5333	Électre , tragédie en 5 actes, imitée de Sophocle, par M. de Rochefort,...	1782	Dubois de Rochefort, Guillaume (1731-1788). Auteur du texte	Lambert et Baudouin (Paris)
bpt6k5624501c	5334	Jocaste , tragédie en cinq actes	1781	Brancas, Louis-Léon-Félicité (1733-1824 , duc de). Auteur du texte	G. Debure l'aîné (Paris)
bpt6k164384x	5335	Les Secrets du Grand Albert, comédie en 2 actes, mêlée de couplets, de MM. Eugène Grangé et Henri Rochefort... [Paris, Variétés, 31 janvier 1863.]	1863	Rochefort, Henri (1831-1913). Auteur du texte ¤ Grangé, Eugène (1810-1887). Auteur du texte	E. Dentu (Paris)
bd6t53320721	5336	Ruse de valets, comédie en 1 acte, en vers, genre italien, par la Bonne Antonine L. de Rochemont	1897	Rochemont, Antonine L. de (Bonne). Auteur du texte	P.-V. Stock (Paris)
bpt6k1511183k	5337	Alcindor , opéra-féerie en 3 actes	1787	Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte	impr. de P. de Lormel (Paris)
bpt6k74377s	5338	La péruvienne , opéra-comique, par M. Rochon de Chabannes	1754	Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte	Duchesne (Paris)
bpt6k834531	5339	Les prétendus , comédie-lyrique en 2 actes et en vers... Paroles de ***, musique du C. Le Moine	1796-1797	Rochon de Chabannes, Marc-Antoine-Jacques (1730-1800). Auteur du texte	Roullet (Paris)
